combo,replication,revenue,perfect,difference
78,5,107412,111942,0.040467385
78,9,103404,105642,0.021184756
78,13,105288,107616,0.021632471
78,26,109224,113130,0.034526651
78,30,106920,111726,0.04301595
78,33,102060,105192,0.029774127
78,37,100956,104274,0.031820013
78,38,103092,107592,0.041824671
78,39,100956,105306,0.041308188
78,43,102996,105876,0.027201632
78,48,103452,106518,0.028783868
79,3,100680,104286,0.034577987
79,7,104292,109200,0.044945055
79,11,97536,102108,0.044776119
79,13,97548,102624,0.049462114
79,15,100692,105162,0.042505848
79,32,100488,103668,0.030674847
79,40,103452,107934,0.041525377
79,41,108204,112572,0.038801833
79,43,97764,102414,0.045403949
80,4,101448,106662,0.048883389
80,8,98004,103050,0.048966521
84,4,114408,118380,0.033552965
84,13,112122,113424,0.011479052
84,19,114228,120000,0.0481
84,20,115722,120000,0.03565
84,26,114018,120000,0.04985
84,32,114120,119580,0.045659809
84,35,103962,109098,0.04707694
84,37,114048,116730,0.022976099
84,47,113856,117462,0.03069929
85,1,114324,120000,0.0473
85,2,112992,114882,0.016451663
85,3,113520,116688,0.027149321
85,8,114438,116838,0.020541262
85,10,114780,120000,0.0435
85,20,113862,116250,0.020541935
85,22,107742,110298,0.023173584
85,23,108870,111000,0.019189189
85,24,114006,118938,0.041466983
85,25,112770,113622,0.007498548
85,26,115782,120000,0.03515
85,27,114330,120000,0.04725
85,29,104532,108636,0.037777532
85,42,113544,115506,0.016986131
85,44,114138,115386,0.01081587
85,49,115116,120000,0.0407
86,0,109398,112542,0.027936237
86,2,101220,106152,0.046461678
86,5,112350,115410,0.026514167
86,7,108510,110682,0.019623787
86,8,106404,108738,0.021464437
86,14,112428,116694,0.036557149
86,15,114846,120000,0.04295
86,17,107292,110994,0.033353154
86,18,104424,108354,0.036270004
86,19,114534,120000,0.04555
86,21,107298,110412,0.028203456
86,22,114006,117960,0.033519837
86,25,114186,117594,0.02898107
86,29,113112,116808,0.031641668
86,35,108732,111408,0.024019819
86,36,113124,115746,0.022653051
86,37,111420,114408,0.026117055
86,38,103344,107484,0.038517361
86,46,110424,113106,0.02371227
86,48,103284,107418,0.03848517
86,49,114642,120000,0.04465
87,0,113760,118278,0.038198143
87,4,113376,118674,0.044643309
87,7,103194,108552,0.049358833
87,11,112242,114780,0.022111866
87,13,112044,113856,0.01591484
87,14,103326,108258,0.045557834
87,29,111792,112686,0.00793355
87,30,111846,112752,0.008035334
87,32,110550,111000,0.004054054
87,35,103398,107856,0.041332888
87,36,111570,112644,0.009534463
87,39,111738,114768,0.026401087
87,40,112716,115512,0.024205277
87,42,114978,120000,0.04185
88,2,113406,118074,0.039534529
88,6,108660,111996,0.029786778
88,7,101154,105834,0.044220194
88,10,114348,120000,0.0471
88,14,112428,115176,0.023859137
88,15,114624,120000,0.0448
88,17,108954,111534,0.02313196
88,27,113262,117306,0.03447394
88,30,113406,119220,0.048766985
88,31,107022,109434,0.022040682
88,32,112812,116502,0.031673276
88,38,100590,105780,0.049064095
88,40,103608,107052,0.032171281
88,41,105906,108804,0.02663505
88,45,110100,113370,0.028843609
88,48,105954,108600,0.024364641
89,3,110796,115584,0.041424419
89,4,110904,115620,0.040788791
89,8,103848,108006,0.038497861
89,17,115074,120000,0.04105
89,19,106428,111060,0.041707185
89,21,104652,108570,0.036087317
89,23,109266,114678,0.04719301
89,25,109188,113040,0.034076433
89,26,107988,113112,0.045300233
89,29,114714,120000,0.04405
89,30,115140,120000,0.0405
89,31,106326,111012,0.042211653
89,37,105960,110526,0.041311547
89,39,100704,104670,0.037890513
89,41,106860,111096,0.038129186
89,42,107178,111948,0.042609068
89,45,114804,120000,0.0433
89,48,110634,116364,0.049242034
90,3,103314,107574,0.039600647
90,4,101130,106422,0.04972656
90,6,111024,114900,0.033733681
90,8,109800,110382,0.005272599
90,9,110658,111726,0.0095591
90,12,110802,113766,0.026053478
90,15,114072,120000,0.0494
90,16,111378,116202,0.041513915
90,23,111462,115914,0.038407785
90,28,112608,117252,0.039607
90,31,110418,112428,0.017878109
90,33,111246,116640,0.046244856
90,38,107250,109770,0.022957092
90,39,103422,107238,0.035584401
90,42,110256,111156,0.008096729
90,46,111840,115746,0.033746307
91,3,106806,110178,0.030605021
91,4,106878,109134,0.020671835
91,6,113286,119220,0.049773528
91,7,101136,104520,0.032376579
91,10,100272,105276,0.047532201
91,14,108228,110040,0.016466739
91,17,104202,107154,0.027549135
91,19,103992,107070,0.028747548
91,20,106950,109056,0.01931118
91,21,110226,113700,0.03055409
91,24,108078,111186,0.02795316
91,26,115734,120000,0.03555
91,27,112542,118326,0.048881903
91,30,115062,120000,0.04115
91,31,105360,108414,0.028169794
91,35,111312,115344,0.034956305
91,39,114078,120000,0.04935
91,40,111198,116406,0.044739962
92,2,107916,113376,0.04815834
92,6,103572,108708,0.047245833
92,8,101634,105564,0.037228601
92,16,107478,112698,0.046318479
92,20,105480,109134,0.033481775
92,30,105504,110508,0.04528179
92,34,103992,107862,0.035879179
92,39,104730,109134,0.04035406
93,4,114420,120000,0.0465
93,5,115494,120000,0.03755
93,39,104460,109482,0.045870554
93,49,100488,105762,0.049866682
94,0,103506,105942,0.022993714
94,1,109740,115020,0.04590506
94,2,110262,114372,0.035935369
94,4,103716,107250,0.032951049
94,5,102900,105582,0.025402057
94,9,115404,120000,0.0383
94,20,103038,107106,0.037981065
94,23,101298,105366,0.03860828
94,24,108432,109656,0.01116218
94,26,108486,111162,0.024072975
94,29,102138,106578,0.04165963
94,31,110988,113466,0.021839141
94,39,102432,106056,0.034170627
94,40,114246,120000,0.04795
94,41,107256,109260,0.018341571
94,48,109692,112644,0.026206456
94,49,108384,110724,0.02113363
95,0,97974,102990,0.048703758
95,6,100134,104136,0.038430514
95,7,110016,114726,0.041054338
95,13,102096,105900,0.03592068
95,14,107862,110124,0.020540482
95,16,102702,106422,0.034955178
95,17,105930,107868,0.017966403
95,21,98556,102660,0.039976622
95,24,105972,108282,0.021333186
95,30,107340,109938,0.023631501
95,34,108240,111834,0.032136917
95,37,98964,104130,0.049611063
95,38,108606,111552,0.026409208
95,45,111114,115632,0.039072229
95,47,108276,111150,0.02585695
96,11,102564,106506,0.037011999
96,15,105852,111246,0.048487137
96,29,103302,107442,0.038532417
96,33,108090,112284,0.037351715
96,47,102372,106560,0.039301802
97,16,114552,120000,0.0454
97,19,101064,106032,0.04685378
97,20,99822,104190,0.041923409
97,31,114468,120000,0.0461
97,32,102888,107826,0.045796005
97,34,99696,103992,0.04131087
97,39,101430,106092,0.043942993
99,9,106524,107550,0.009539749
99,10,107778,111312,0.031748599
99,11,108270,111864,0.032128299
99,12,109068,111162,0.018837372
99,14,108966,111738,0.024808033
99,16,109614,111306,0.015201337
99,19,107934,113094,0.045625763
99,20,108702,110970,0.020437956
99,21,107268,108240,0.008980044
99,37,100932,105570,0.043932935
99,40,100668,103914,0.031237369
99,44,108834,113682,0.042645274
99,45,107970,110646,0.024185239
100,2,99126,102780,0.035551664
100,3,104124,106698,0.024124164
100,5,108294,111900,0.032225201
100,6,114996,120000,0.0417
100,9,103284,105834,0.024094336
100,11,108384,111006,0.023620345
100,13,109866,114870,0.043562288
100,21,108756,111990,0.028877578
100,22,104754,108384,0.033492028
100,23,109212,112800,0.031808511
100,28,103686,106512,0.026532222
100,36,102516,105492,0.02821067
100,40,102828,105204,0.022584693
100,41,107010,111612,0.041232126
100,42,103296,105594,0.0217626
101,2,107562,112572,0.04450485
101,3,97998,103140,0.049854567
101,8,101946,105000,0.029085714
101,11,102162,105816,0.03453164
101,14,102798,108036,0.048483839
101,18,103116,108114,0.046228981
101,19,100248,104634,0.041917541
101,21,98106,102954,0.047088991
101,31,102462,107088,0.043198117
101,32,101124,105516,0.041624019
101,39,104796,109728,0.044947507
101,47,102030,107142,0.047712382
102,13,103452,108000,0.042111111
102,14,97998,102462,0.043567371
102,40,97044,101832,0.047018619
105,1,105774,108048,0.021046202
105,3,105114,107316,0.020518842
105,5,108090,113544,0.048034242
105,6,108066,109476,0.012879535
105,8,99210,103386,0.040392316
105,9,104544,105582,0.009831221
105,14,102552,104778,0.021244918
105,16,109374,114906,0.0481437
105,17,107220,107796,0.005343426
105,19,108108,111864,0.033576486
105,21,108144,113658,0.048513963
105,24,106158,111156,0.044963835
105,25,108210,112062,0.034373829
105,33,106170,107370,0.011176306
105,35,106806,110256,0.031290814
105,38,107166,108144,0.009043498
105,39,103752,106488,0.025693036
105,40,106602,109638,0.027691129
105,42,106428,108660,0.020541137
105,46,102498,105402,0.027551659
106,4,107154,112248,0.045381655
106,7,107088,109698,0.023792594
106,8,108498,113808,0.046657528
106,14,105498,108210,0.025062379
106,16,105606,109062,0.031688397
106,21,106674,110940,0.038453218
106,29,97278,102384,0.049871074
106,31,100494,103788,0.031737773
106,37,110208,115656,0.047105209
106,38,106596,111438,0.04345017
106,40,102318,103902,0.015245135
106,47,104808,107874,0.028422048
107,1,108150,113172,0.044374934
107,7,103620,107028,0.031842135
107,13,105642,110364,0.042785691
107,21,102018,105612,0.034030224
107,22,101550,106140,0.043244771
107,24,101778,104868,0.029465614
107,25,102018,106914,0.045793816
107,27,100446,105588,0.048698716
107,31,98364,102192,0.037458901
107,43,103332,105774,0.023086959
107,48,102288,105084,0.026607286
107,49,101406,105852,0.042002041
108,15,97980,102882,0.047646819
108,20,97230,101790,0.044798114
108,21,98220,102756,0.044143408
108,36,98778,103224,0.043071379
108,40,99930,104808,0.046542249
109,49,97926,102696,0.046447768
112,4,105792,110436,0.042051505
112,5,100164,103824,0.035251965
112,6,107496,112758,0.046666312
112,11,101760,104874,0.029692774
112,33,104928,107454,0.023507734
112,38,98484,102828,0.042245303
112,39,105828,106692,0.008098077
112,40,99396,103944,0.043754329
112,41,107220,108612,0.012816263
112,42,97632,102720,0.04953271
113,3,101820,104358,0.024320129
113,7,108084,113172,0.044958117
113,9,98364,103278,0.047580317
113,10,103176,106392,0.030227837
113,12,104160,106434,0.021365353
113,16,100548,103380,0.02739408
113,18,101904,104418,0.024076309
113,19,105924,110976,0.045523356
113,24,107556,111990,0.039592821
113,25,102576,104292,0.016453803
113,28,99756,103542,0.036564872
113,32,105156,107670,0.023349122
113,34,102432,105060,0.025014278
113,37,100152,103440,0.031786543
113,39,104676,106890,0.020712882
113,44,105984,107094,0.010364726
113,45,106572,109800,0.029398907
113,48,97548,102414,0.047513035
113,49,107172,112392,0.046444587
114,2,98496,103176,0.045359386
114,3,105852,110844,0.045036267
114,7,100332,103140,0.027225131
114,20,106500,111576,0.045493655
114,25,101448,106656,0.048829883
114,41,96168,100692,0.044929091
114,48,100368,104736,0.041704858
115,5,96432,101442,0.049387828
115,21,114516,120000,0.0457
115,32,95052,99990,0.049384938
115,38,96708,101736,0.049422033
115,39,97320,101940,0.045320777
115,43,97644,101982,0.042536918
116,45,96660,101652,0.049108724
120,3,113640,114546,0.007909486
120,22,103830,109104,0.048339199
120,24,112974,115938,0.025565388
120,36,110562,111864,0.011639133
120,37,111978,112320,0.003044872
120,41,112440,113460,0.008989952
121,0,105420,109218,0.034774488
121,9,113460,115230,0.015360583
121,10,107448,109110,0.015232334
121,11,106506,109218,0.024831072
121,18,111162,112050,0.007925033
121,20,112230,112914,0.006057708
121,22,114138,120000,0.04885
121,23,107118,109644,0.023038196
121,24,112086,113034,0.008386857
121,27,111630,112278,0.005771389
121,30,113670,116526,0.024509552
121,32,111708,112944,0.010943476
121,34,107454,109854,0.021847179
121,38,111384,111600,0.001935484
121,43,110364,110952,0.005299589
121,46,112098,112404,0.002722323
121,48,111522,112524,0.008904767
121,49,112914,115356,0.02116925
122,3,112932,116700,0.032287918
122,6,105606,109020,0.031315355
122,7,110472,112884,0.021367067
122,10,114456,120000,0.0462
122,11,108468,110142,0.015198562
122,12,115674,120000,0.03605
122,20,104910,107232,0.021653984
122,28,108300,111132,0.025483209
122,33,113052,116142,0.026605362
122,37,111312,115044,0.032439762
122,38,111690,113784,0.01840329
122,39,111480,113748,0.019938812
122,47,110598,113190,0.022899549
122,49,102246,107064,0.045001121
123,4,111612,114972,0.029224507
123,5,112722,118044,0.045084884
123,6,109314,109662,0.003173387
123,8,104490,108114,0.033520173
123,17,111024,111438,0.00371507
123,18,100962,106194,0.04926832
123,19,112218,117354,0.043765019
123,20,110190,110250,0.000544218
123,23,110622,112998,0.021026921
123,24,101892,106380,0.042188381
123,25,110940,111294,0.003180764
123,26,103362,107598,0.039368762
123,29,115182,120000,0.04015
123,33,102942,107700,0.044178273
123,35,111744,113178,0.012670307
123,38,109776,110580,0.007270754
123,41,110730,112698,0.017462599
123,44,111114,114036,0.025623487
123,46,112452,117900,0.046208651
124,0,102096,106164,0.038318074
124,2,111756,114702,0.025683946
124,5,112440,117480,0.042900919
124,8,112254,117642,0.045799969
124,9,112926,117198,0.036451134
124,11,104706,108288,0.033078457
124,13,105774,109176,0.031160695
124,15,112896,116406,0.030153085
124,18,109416,112242,0.025177741
124,20,108216,110274,0.018662604
124,22,105546,108606,0.028175239
124,27,108744,110664,0.017349816
124,28,105552,109194,0.033353481
124,31,112458,113844,0.012174555
124,32,111870,115974,0.035387242
124,34,108954,111576,0.023499677
124,37,106668,108672,0.018440813
124,38,110502,111870,0.012228479
124,43,112170,116088,0.033750258
124,45,106278,108690,0.022191554
124,47,112542,118164,0.047577943
124,49,109350,112608,0.028932225
125,0,103830,108660,0.04445058
125,1,104730,107814,0.028604819
125,2,99558,103722,0.040145774
125,3,110124,113328,0.028271919
125,6,109140,114132,0.043738829
125,9,104712,109158,0.040729951
125,10,106968,111552,0.041092943
125,11,114648,120000,0.0446
125,15,112644,118272,0.047585227
125,17,103020,107550,0.042119944
125,18,105798,109392,0.032854322
125,20,104862,108636,0.034739865
125,28,103950,107148,0.029846567
125,32,109968,113010,0.026917972
125,34,104070,107292,0.030030198
125,35,105450,110088,0.042129932
125,36,101970,106296,0.040697674
125,37,108450,114018,0.048834395
125,39,107358,112830,0.04849774
125,40,100926,104556,0.034718237
125,42,104874,109812,0.044967763
125,43,100704,104982,0.040749843
125,49,107964,111600,0.032580645
126,5,112374,118068,0.048226446
126,10,109272,111810,0.022699222
126,11,109914,114750,0.042143791
126,13,110694,115644,0.042803777
126,16,107628,108252,0.005764328
126,27,108660,109590,0.008486176
126,34,110130,114918,0.041664491
126,36,107448,108828,0.01268056
126,41,110250,112188,0.017274575
126,44,107442,108774,0.012245573
126,47,109872,111282,0.012670513
127,0,112080,117432,0.045575312
127,3,100974,105540,0.043263218
127,5,114852,120000,0.0429
127,6,106680,108510,0.016864805
127,9,110304,114408,0.035871617
127,10,105462,108066,0.024096386
127,12,106380,109038,0.024376823
127,13,103548,107040,0.032623318
127,14,107622,112800,0.045904255
127,16,108588,110172,0.014377519
127,19,109902,113682,0.033250647
127,21,105546,108096,0.023590142
127,24,100290,104454,0.039864438
127,26,108600,111972,0.030114672
127,27,111918,116538,0.039643721
127,30,104976,106872,0.017740849
127,31,105186,107532,0.021816762
127,35,108060,111006,0.026539106
127,36,111672,114612,0.025651764
127,46,102204,105360,0.029954442
127,49,100872,105474,0.043631606
128,1,102078,105210,0.029769033
128,5,114072,120000,0.0494
128,6,105162,110304,0.046616623
128,9,106548,111810,0.04706198
128,10,100818,105930,0.048258284
128,11,103428,108606,0.047676924
128,14,106902,111822,0.043998498
128,15,104490,108960,0.041024229
128,17,101448,106134,0.044151733
128,19,99594,103950,0.041904762
128,22,104052,108582,0.041719622
128,24,98370,103452,0.049124232
128,30,106728,109968,0.029463117
128,35,100080,104700,0.044126074
128,36,114036,120000,0.0497
128,37,101196,104442,0.031079451
128,40,106194,110700,0.040704607
128,46,107352,112446,0.045301745
129,6,103302,108624,0.048994697
129,32,100554,105300,0.045071225
129,34,97800,102720,0.047897196
129,43,114984,120000,0.0418
130,1,100902,105120,0.040125571
130,10,108444,111108,0.023976671
130,15,110688,114486,0.033174362
130,16,107646,108270,0.005763369
130,17,109566,112848,0.029083369
130,18,108318,109980,0.015111839
130,19,103854,105552,0.016086858
130,20,109068,111864,0.024994636
130,21,108102,109110,0.009238383
130,25,102666,106986,0.040379115
130,27,109932,115080,0.044734098
130,29,105192,107454,0.021050868
130,31,109482,112782,0.029259988
130,32,108618,110154,0.013944115
130,34,107592,108600,0.009281768
130,37,110010,115206,0.045101818
130,38,107034,108300,0.011689751
130,40,108246,109932,0.015336754
130,41,106812,107898,0.010065061
130,42,103272,106734,0.032435775
131,1,101010,104862,0.036733993
131,4,99048,103320,0.041347271
131,10,108990,112704,0.032953578
131,11,109740,113892,0.03645559
131,12,105576,108648,0.028274796
131,15,109536,114726,0.04523822
131,21,109194,112392,0.028453982
131,24,105138,107682,0.023625118
131,25,108606,111810,0.028655755
131,33,108156,111618,0.031016503
131,34,101508,104502,0.028650169
131,35,105522,107718,0.020386565
131,37,108132,112284,0.036977664
131,41,106446,109944,0.031816197
131,42,110826,115398,0.039619404
131,45,102798,105192,0.022758385
132,1,100362,104916,0.043406153
132,2,111270,116610,0.045793671
132,3,98940,103338,0.042559368
132,6,100944,104634,0.035265784
132,9,98628,102960,0.042074592
132,14,102570,106368,0.035706227
132,17,102510,106554,0.037952587
132,21,114516,120000,0.0457
132,22,109548,114420,0.042579969
132,28,101904,106380,0.042075578
132,30,105438,110196,0.043177611
132,42,107250,111942,0.041914563
132,44,103554,108900,0.049090909
132,45,97194,101274,0.040286747
132,48,100920,105258,0.041213019
133,5,97092,101820,0.046434885
133,37,99360,103482,0.039833014
133,42,100242,105324,0.048251111
135,3,99594,104184,0.044056669
135,9,107982,109710,0.015750615
135,13,109776,113256,0.030726849
135,16,103536,105696,0.020435967
135,23,107550,111684,0.03701515
135,25,103860,106212,0.02214439
135,28,108126,109464,0.012223197
135,34,109278,112776,0.031017238
135,40,109044,111738,0.024109972
135,44,105846,106818,0.00909959
135,45,108516,112038,0.031435763
136,1,100098,104238,0.039716802
136,7,101868,104226,0.022623913
136,9,104664,108204,0.032715981
